---> INPUT STATES
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0.002258993,0,-0.05992106
INPUT-STATE,0.002258993,0,-0.0754767
INPUT-STATE,0.001588743,0,-0.0898406
INPUT-STATE,-0.001102899,0,-0.1089841
INPUT-STATE,-0.002450494,0,-0.1329197
INPUT-STATE,-0.005142136,0,-0.1496734
INPUT-STATE,-0.005142136,0,-0.1520695
INPUT-STATE,-0.008507575,0,-0.1843788
INPUT-STATE,-0.01119922,0,-0.2119022
INPUT-STATE,-0.01591225,0,-0.2334418
INPUT-STATE,-0.02331338,0,-0.2621633
INPUT-STATE,-0.02533477,0,-0.2753229
INPUT-STATE,-0.0327359,0,-0.3076385
INPUT-STATE,-0.03543109,0,-0.3219961
INPUT-STATE,-0.03812273,0,-0.3315678
INPUT-STATE,-0.03946678,0,-0.3387497
INPUT-STATE,-0.04283222,0,-0.3578995
INPUT-STATE,-0.04485361,0,-0.369861
INPUT-STATE,-0.04485361,0,-0.3758449
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
INPUT-STATE,-0.04485361,0,-0.3842249
