---> INPUT STATES
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,0,0,0
INPUT-STATE,-0.3385335,-0.05840216,0.1255173
INPUT-STATE,-0.3385335,-0.05840216,0.1255173
INPUT-STATE,0.315108,-0.2014263,0.1258476
INPUT-STATE,0.315108,-0.2014263,0.1258476
INPUT-STATE,0.2852883,-0.2515473,0.2430294
INPUT-STATE,0.2852883,-0.2515473,0.2430294
INPUT-STATE,0.2824354,-0.2490318,0.2405991
INPUT-STATE,0.279611,-0.2465415,0.2381931
INPUT-STATE,0.2149103,-0.1722128,0.3166168
INPUT-STATE,0.2149103,-0.1722128,0.3166168
INPUT-STATE,0.1935254,-0.1551898,0.3323803
INPUT-STATE,0.1935254,-0.1551898,0.3323803
INPUT-STATE,0.1142462,-0.122952,0.3438923
INPUT-STATE,0.1142462,-0.122952,0.3438923
INPUT-STATE,0.08956905,-0.1123217,0.3513973
INPUT-STATE,0.08956905,-0.1123217,0.3513973
INPUT-STATE,0.07453128,-0.10525,0.3547737
INPUT-STATE,0.07453128,-0.10525,0.3547737
INPUT-STATE,0.06805377,-0.1043041,0.35471
INPUT-STATE,0.06805377,-0.1043041,0.35471
INPUT-STATE,0.08900513,-0.1193443,0.3520748
INPUT-STATE,0.08900513,-0.1193443,0.3520748
INPUT-STATE,0.0993247,-0.1249947,0.3477703
INPUT-STATE,0.0993247,-0.1249947,0.3477703
INPUT-STATE,0.1040053,-0.1248381,0.342762
INPUT-STATE,0.1040053,-0.1248381,0.342762
INPUT-STATE,0.07462992,0.005536776,0.3373913
INPUT-STATE,0.07462992,0.005536776,0.3373913
INPUT-STATE,0.01456356,0.04347749,0.332288
INPUT-STATE,0.01456356,0.04347749,0.332288
INPUT-STATE,-0.0114829,0.06625686,0.3278442
INPUT-STATE,-0.0114829,0.06625686,0.3278442
INPUT-STATE,-0.03864473,0.08120276,0.3242142
INPUT-STATE,-0.03864473,0.08120276,0.3242142
INPUT-STATE,-0.04563854,0.08645967,0.3213093
INPUT-STATE,-0.04563854,0.08645967,0.3213093
INPUT-STATE,-0.00988344,0.07858698,0.3195503
INPUT-STATE,-0.00988344,0.07858698,0.3195503
INPUT-STATE,0.005408004,0.02819561,0.3185245
INPUT-STATE,0.005408004,0.02819561,0.3185245
INPUT-STATE,-0.005627122,0.0296483,0.3184978
INPUT-STATE,-0.005627122,0.0296483,0.3184978
INPUT-STATE,-0.01532364,0.0251191,0.3196159
INPUT-STATE,-0.01532364,0.0251191,0.3196159
INPUT-STATE,-0.001492312,0.0276951,0.3224285
INPUT-STATE,-0.001492312,0.0276951,0.3224285
INPUT-STATE,0.01451695,0.03003645,0.3256916
INPUT-STATE,0.01451695,0.03003645,0.3256916
INPUT-STATE,0.01776114,0.03199023,0.3293343
INPUT-STATE,0.01776114,0.03199023,0.3293343
